Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
27900	-572.675	-600.0617	27.38675	0.143915	0.102873	0.152236	0.0756018	0.168596	0.132112	0.243292	0.4987	0.348699	0.0452058	0.166407	0.0202955	0.0692588	0.003196	0.0292587	0.0178446	0.0215148	0.0381416	0.0714965	0.105862	0.091205	0.438851	0.0503102	0.188283	0.146835	0.0195299	0.15457	0.855016	0.0402706	0.792748	1.15239	0.488507	0.705117	0.896727	1.11517	1.4182	2.04705	0.518008	0.5058202	0.0324178	0.0231728	0.0342923	0.0170298	0.0379773	0.0297592	0.0548032	0.112336	0.0785468	0.0101829	0.0374844	0.00457171	0.015601	0.000719921	0.00659072	0.00401961	0.00484635	0.00859165	0.0161051	0.0238462	0.0205445	0.0988542	0.0113327	0.0424121	0.0330755	0.00439925	0.0348179	0.192598	0.00907122	4.439377
27936	-567.4465	-595.0105	27.56392	0.595113	0.0429328	0.123627	0.0936263	0.322406	0.0309524	0.249855	0.3287	0.469426	0.0653619	0.0952359	0.00440786	0.0317597	0.0823215	0.0333057	0.0330812	0.0202291	0.118489	0.0233905	0.0792125	0.3668	0.432321	0.0871358	0.170957	0.0216144	0.166333	0.0722547	0.261853	0.0431165	0.585037	1.30512	0.420578	0.655464	0.87653	1.14086	1.52564	2.37768	0.6262678	0.3296051	0.13326	0.00961365	0.0276829	0.0209651	0.0721942	0.00693095	0.0559483	0.0736035	0.105115	0.014636	0.0213255	0.000987021	0.00711173	0.0184337	0.00745791	0.00740764	0.00452977	0.0265325	0.00523768	0.0177375	0.082135	0.0968067	0.0195117	0.0382811	0.00483997	0.0372458	0.0161795	0.058635	0.00965479	4.465819
27972	-562.159	-590.4997	28.34072	0.62862	0.156794	0.107844	0.0787282	0.292451	0.191079	0.256273	0.194104	0.27151	0.134048	0.0836096	0.0213833	0.0887794	0.0451644	0.04728	0.00959698	0.0364854	0.229659	0.000727743	0.0840166	0.0624083	0.470325	0.0675142	0.0485374	0.0762996	0.0711864	0.201833	0.0429345	0.144578	0.463191	1.39471	0.421789	0.656384	0.876913	1.14036	1.5235	2.37085	0.6241887	0.2441948	0.151703	0.0378385	0.0260256	0.0189992	0.070576	0.0461124	0.0618454	0.0468424	0.0655224	0.0323492	0.0201772	0.00516034	0.0214248	0.0108993	0.0114099	0.002316	0.00880489	0.0554227	0.000175623	0.0202754	0.0150607	0.113502	0.016293	0.0117133	0.0184131	0.0171791	0.0487076	0.0103612	0.0348904	4.143771
28008	-568.8041	-596.7451	27.94102	0.729506	0.0516203	0.0660144	0.0314718	0.119364	0.210298	0.133767	0.179698	0.283761	0.242513	0.277244	0.0428257	0.0532963	0.0529017	0.0347327	0.0595254	0.0262023	0.218258	0.000442713	0.323535	0.101416	0.689213	0.0843598	0.165808	0.08669	0.0758862	0.0132186	0.00863444	0.105562	0.411884	1.43244	0.472638	0.693852	0.892233	1.12078	1.44123	2.11578	0.5418863	0.211427	0.163282	0.0115539	0.0147757	0.0070442	0.0267166	0.04707	0.0299405	0.0402209	0.0635129	0.0542806	0.0620542	0.00958549	0.0119291	0.0118408	0.00777407	0.0133233	0.00586476	0.0488518	9.90905e-05	0.0724154	0.0226994	0.154264	0.0188819	0.0371121	0.0194034	0.0169853	0.00295866	0.00193261	0.0236275	4.467764
28044	-568.502	-594.3052	25.80316	0.968546	0.0308605	0.0794082	0.08199	0.0786316	0.325236	0.148461	0.208226	0.331427	0.37933	0.181128	0.0165674	0.0417583	0.0287617	0.0723824	0.0664937	0.0120182	0.0992784	0.049454	0.00636937	0.176315	0.991573	0.065911	0.17789	0.159505	0.291861	0.118819	0.393105	0.0163684	0.49878	1.36854	0.50542	0.71692	0.901383	1.10941	1.39486	1.97855	0.493397	0.2679858	0.173026	0.00551308	0.0141859	0.0146471	0.0140472	0.058102	0.0265218	0.0371987	0.0592079	0.0677657	0.0323578	0.00295969	0.00745993	0.00513815	0.0129308	0.0118788	0.002147	0.0177356	0.00883474	0.00113786	0.0314979	0.17714	0.0117747	0.0317793	0.0284949	0.0521397	0.0212265	0.0702264	0.00292413	5.597677
28080	-564.3454	-592.7115	28.36613	1.08918	0.0145426	0.043922	0.199241	0.0104221	0.312997	0.251096	0.111628	0.152876	0.121778	0.0941158	0.00250491	0.0249147	0.0305159	0.0158532	0.0343102	0.0613434	0.0814017	0.0324583	0.111598	0.0590389	0.525611	0.103118	0.077109	0.0320305	0.0809087	0.107403	0.0973072	0.0104438	0.591115	1.30065	0.318068	0.571976	0.840052	1.1904	1.74833	3.14398	0.8282685	0.3341735	0.280018	0.00373877	0.011292	0.0512231	0.00267943	0.0804687	0.0645546	0.0286987	0.0393031	0.0313082	0.0241964	0.000643991	0.00640535	0.00784538	0.00407572	0.00882086	0.0157709	0.0209277	0.00834475	0.028691	0.0151784	0.13513	0.0265107	0.0198241	0.00823477	0.0208009	0.0276124	0.0250169	0.002685	3.889667
28116	-569.7461	-597.0798	27.33368	0.468087	0.0711764	0.1933	0.00414555	0.0578467	0.131903	0.297105	0.149363	0.26338	0.324334	0.218649	0.00658323	0.0418809	0.150858	0.0389359	0.0747428	0.131502	0.237925	0.0444714	0.149047	0.125061	0.356112	0.142884	0.176673	0.0506755	0.072633	0.49876	0.116109	0.0306968	0.628836	1.27291	0.499405	0.712746	0.899743	1.11143	1.40302	2.00238	0.502054	0.363245	0.101211	0.01539	0.0417961	0.000896367	0.0125078	0.0285206	0.0642412	0.0322958	0.0569489	0.0701288	0.0472772	0.00142345	0.00905564	0.032619	0.00841887	0.0161612	0.0284338	0.0514451	0.00961578	0.0322275	0.0270411	0.0769998	0.0308948	0.0382009	0.0109572	0.015705	0.107844	0.0251055	0.00663738	4.624841
28152	-563.8403	-593.4216	29.58132	0.439011	0.0631848	0.0774972	0.0375586	0.13468	0.0918202	0.145833	0.348811	0.252516	0.169986	0.149364	0.00749385	0.0224238	0.00943606	0.00933244	0.0816709	0.038792	0.184556	0.0102517	0.0876792	0.0333293	0.293171	0.0454461	0.0374425	0.0877009	0.0307497	0.298081	0.0137065	0.00652972	0.434696	1.41566	0.234365	0.492828	0.801912	1.24702	2.02911	4.26685	1.049083	0.2257807	0.136846	0.0196957	0.0241571	0.0117076	0.0419818	0.0286218	0.0454584	0.10873	0.078713	0.0529874	0.0465592	0.00233595	0.00698983	0.00294137	0.00290907	0.0254581	0.0120921	0.0575291	0.00319561	0.027331	0.0103893	0.0913861	0.0141663	0.0116714	0.0273377	0.00958515	0.0929163	0.00427252	0.00203541	3.208054
28188	-568.8413	-599.3908	30.54955	0.153604	0.0338357	0.151517	0.035078	0.0277738	0.284111	0.0887944	0.211474	0.506794	0.236579	0.077543	0.0375024	0.0274476	0.0527514	0.0430495	0.0222563	0.0272138	0.103221	0.0213996	0.134889	0.0494497	0.0436299	0.0165591	0.0101844	0.0405954	0.062489	0.25291	0.019327	0.0243725	0.385627	1.45174	0.306397	0.561642	0.835288	1.19719	1.78049	3.26374	0.8552988	0.1953161	0.0549303	0.0120999	0.0541839	0.0125442	0.00993216	0.101601	0.0317537	0.0756249	0.181234	0.0846027	0.0277301	0.0134112	0.00981549	0.0188644	0.0153949	0.00795907	0.00973191	0.0369126	0.00765267	0.0482374	0.0176836	0.0156024	0.00592169	0.00364202	0.0145173	0.0223466	0.0904428	0.0069115	0.00871581	2.79635
28224	-573.2153	-600.7066	27.49131	0.438294	0.0524457	0.261688	0.104895	0.0502829	0.145199	0.485471	0.335952	0.340802	0.367782	0.0803394	0.0371513	0.0720945	0.0680768	0.0641175	0.0231407	0.0411972	0.198547	0.00893287	0.282262	0.0178333	0.449682	0.0162269	0.0867378	0.111304	0.0896366	0.568278	0.0131519	0.0286846	0.599602	1.29441	0.990698	0.995452	0.998579	1.00142	1.00457	1.00939	0.006757814	0.3406057	0.0905527	0.0108354	0.0540655	0.0216716	0.0103886	0.0299985	0.1003	0.0694086	0.0704107	0.0759848	0.0165983	0.00767556	0.0148949	0.0140649	0.0132469	0.00478094	0.00851146	0.0410204	0.00184556	0.0583161	0.0036844	0.0929055	0.00335252	0.0179203	0.0229957	0.0185192	0.117408	0.00271723	0.00592631	4.840205
28260	-563.6229	-594.1992	30.5763	0.348647	0.0262819	0.0629823	0.0262461	0.139805	0.105084	0.0891788	0.176391	0.122725	0.0904354	0.0697278	0.00826794	0.0379665	0.0365838	0.0157008	0.00657161	0.129739	0.0127295	0.0831405	0.0392273	0.0420227	0.0261305	0.305432	0.126766	0.0390592	0.0457813	0.120557	0.0246011	0.030087	0.419307	1.42698	0.139042	0.382041	0.740672	1.35012	2.61752	7.19206	1.426599	0.2160603	0.146008	0.0110064	0.026376	0.0109914	0.0585481	0.0440076	0.0373466	0.0738698	0.0513951	0.0378728	0.0292009	0.00346247	0.0158997	0.0153207	0.00657526	0.00275208	0.0543325	0.00533089	0.0348179	0.0164277	0.0175984	0.010943	0.12791	0.0530876	0.0163573	0.0191725	0.0504872	0.0103025	0.0125999	2.387869
28296	-561.139	-592.6408	31.50179	0.27509	0.0428831	0.0484462	0.00741148	0.126019	0.113634	0.0879472	0.124146	0.133246	0.116389	0.0759903	0.0203884	0.0336577	0.0224302	0.0138815	0.0116142	0.0846516	0.0190356	0.0545931	0.00414949	0.139929	0.0266646	0.122119	0.131738	0.044722	0.018439	0.00695185	0.00543231	0.102872	0.45181	1.40308	0.243873	0.50248	0.806779	1.2395	1.99013	4.10049	1.020327	0.236774	0.136557	0.0212875	0.0240491	0.00367912	0.062557	0.0564086	0.0436577	0.0616271	0.0661446	0.0577764	0.0377222	0.010121	0.016708	0.0111345	0.0068909	0.00576538	0.0420217	0.00944944	0.0271005	0.00205984	0.069462	0.0132365	0.0606209	0.0653956	0.0222004	0.00915325	0.00345095	0.00269664	0.0510665	2.014472
28332	-565.0232	-592.4974	27.47415	0.518746	0.0921926	0.173335	0.0880433	0.39686	0.441971	0.215799	0.219681	0.568799	0.121848	0.221645	0.0673344	0.0120799	0.0782284	0.0771689	0.0338758	0.0801493	0.0165496	0.292887	0.0142079	0.0551661	0.038038	0.380373	0.18307	0.0804113	0.0751325	0.0802618	0.00172958	0.218081	0.504774	1.36414	0.784443	0.888336	0.963734	1.03763	1.1257	1.27479	0.1755478	0.2720823	0.107098	0.0190336	0.0357859	0.018177	0.0819339	0.0912472	0.0445529	0.0453543	0.117431	0.0251562	0.0457598	0.0139015	0.00249396	0.0161507	0.0159319	0.00699384	0.0165472	0.00341676	0.060468	0.0029333	0.0113893	0.00785314	0.07853	0.0377958	0.0166013	0.0155115	0.0165705	0.00035708	0.045024	4.843665
28368	-558.6091	-589.031	30.42185	0.522535	0.0909331	0.0363014	0.0233352	0.0510687	0.179414	0.0602204	0.287366	0.185718	0.0274575	0.0761734	0.0145217	0.015203	0.0288255	0.0425181	0.0152026	0.159162	0.0095092	0.265479	0.0571639	0.038467	0.0339605	0.0711118	0.140073	0.00274234	0.0313535	0.039048	0.0019421	0.0806558	0.583316	1.30639	0.257112	0.515603	0.813294	1.22957	1.93948	3.88935	0.9821035	0.3283171	0.201949	0.0351438	0.0140297	0.00901855	0.019737	0.0693399	0.0232739	0.111061	0.0717763	0.0106118	0.0294394	0.00561234	0.00587565	0.0111405	0.0164324	0.00587547	0.0615126	0.00367511	0.102602	0.0220926	0.0148667	0.013125	0.0274832	0.0541353	0.00105986	0.0121175	0.0150912	0.000750583	0.0311718	2.587462
28404	-561.3755	-590.1591	28.78357	0.456659	0.226825	0.175717	0.058825	0.0393441	0.206017	0.063358	0.239112	0.323685	0.126683	0.112892	0.0094077	0.0345839	0.0845869	0.0416344	0.0280722	0.0246598	0.0155143	0.515068	0.219632	0.114414	0.0380556	0.304645	0.217111	0.0533064	0.031473	0.100361	0.0570158	0.013933	0.251185	1.5506	0.268101	0.526235	0.81849	1.22176	1.90029	3.72993	0.9518406	0.1191118	0.116122	0.0576783	0.0446823	0.0149583	0.0100046	0.052387	0.016111	0.0608026	0.0823084	0.0322136	0.0287068	0.00239224	0.00879417	0.0215092	0.010587	0.00713835	0.00627062	0.00394506	0.130974	0.0558493	0.0290937	0.00967697	0.0774668	0.0552082	0.013555	0.00800311	0.0255204	0.0144983	0.00354297	3.932591
28440	-561.1578	-592.3281	31.17036	0.257937	0.0106867	0.129103	0.0248302	0.0513377	0.123236	0.0110713	0.221856	0.369537	0.0510613	0.0384002	0.00104373	0.0126427	0.0324372	0.00414762	0.0172114	0.0215545	0.0125781	0.125555	0.125828	0.0206717	0.0432416	0.0829255	0.101926	0.065023	0.0149194	0.0360132	0.00540916	0.00383504	0.420569	1.42605	0.143317	0.387726	0.744093	1.34392	2.57914	6.97753	1.404702	0.2168515	0.127944	0.0053009	0.0640386	0.0123164	0.0254649	0.0611282	0.00549168	0.110046	0.1833	0.0253278	0.0190475	0.00051772	0.00627114	0.0160897	0.00205733	0.00853732	0.0106916	0.00623906	0.0622788	0.0624143	0.0102537	0.021449	0.0411332	0.0505579	0.0322531	0.0074004	0.0178635	0.00268309	0.00190228	2.016021
28476	-561.6888	-591.7013	30.01254	0.487159	0.064542	0.161747	0.0886441	0.0981171	0.106981	0.092362	0.129039	0.322227	0.318071	0.0864565	0.0135573	0.0271538	0.0237832	0.0409783	0.0225433	0.0219955	0.019463	0.00522929	0.110352	0.0291555	0.0392236	0.475239	0.0489164	0.037496	0.00642482	0.0397303	0.0227156	0.0292198	0.364406	1.46735	0.204692	0.461341	0.785563	1.27297	2.16759	4.88538	1.146966	0.1826054	0.164108	0.0217421	0.0544875	0.0298613	0.0330525	0.0360384	0.0311138	0.0434692	0.108548	0.107148	0.0291244	0.00456702	0.00914723	0.0080118	0.0138043	0.00759412	0.00740956	0.00655645	0.00176158	0.0371742	0.00982154	0.0132132	0.160093	0.0164784	0.0126312	0.00216432	0.0133839	0.00765217	0.00984321	2.968523
28512	-562.847	-593.1922	30.34522	0.462762	0.0900395	0.163114	0.0661168	0.0789453	0.0851997	0.178496	0.100849	0.184484	0.126425	0.100527	0.00299958	0.0641752	0.0832262	0.0473788	0.00942033	2.11295e-05	0.0446136	0.00126051	0.0730752	0.195689	0.0576302	0.345619	0.0967104	0.0604021	0.028703	0.0183633	0.00467299	0.0596034	0.470048	1.38967	0.307315	0.562462	0.835668	1.19665	1.7779	3.25399	0.8531352	0.2487087	0.16349	0.0318102	0.0576267	0.0233585	0.0278907	0.0301004	0.0630612	0.0356291	0.0651766	0.0446649	0.0355154	0.00105973	0.0226726	0.0294032	0.0167385	0.00332813	7.4649e-06	0.0157616	0.00044533	0.0258169	0.0691352	0.0203603	0.122104	0.034167	0.0213396	0.0101405	0.00648759	0.00165093	0.0210574	2.830521
28548	-563.6848	-589.9358	26.251	0.666886	0.034601	0.225915	0.101324	0.213752	0.0704051	0.342998	0.653228	0.260782	0.0933082	0.0988877	0.0282195	0.0722001	0.0511425	0.0679083	0.0449447	0.000760446	0.0124556	0.043803	0.167836	0.250354	0.0815487	0.814037	0.313612	0.0538333	0.0437206	0.184506	0.0531086	0.0911136	0.671702	1.2414	0.438501	0.668941	0.882113	1.13364	1.4949	2.2805	0.5960933	0.3978575	0.129815	0.00673539	0.0439764	0.0197236	0.0416087	0.013705	0.0667676	0.127157	0.0507636	0.0181633	0.0192494	0.00549318	0.0140544	0.00995535	0.0132189	0.00874889	0.000148028	0.00242459	0.00852664	0.0326708	0.0487336	0.0158742	0.15846	0.0610473	0.0104791	0.0085106	0.0359158	0.0103381	0.0177361	5.137191
28584	-570.3203	-597.7902	27.46989	1.13565	0.104642	0.193977	0.0363885	0.0506044	0.084895	0.244274	0.396754	0.284513	0.115587	0.176878	0.00159808	0.0124109	0.0545425	0.07811	0.0223496	0.050071	0.0299285	0.0112458	0.158482	0.0494067	0.105327	0.420048	0.252445	0.188602	0.0330512	0.114885	0.023715	0.101225	0.623924	1.27653	0.47393	0.694776	0.892603	1.12032	1.43931	2.11002	0.5399131	0.3593876	0.250606	0.0230917	0.0428055	0.00802994	0.011167	0.018734	0.0539045	0.0875525	0.0627842	0.0255067	0.0390321	0.000352653	0.00273875	0.012036	0.0172367	0.00493193	0.0110493	0.0066044	0.00248164	0.0349726	0.0109027	0.0232429	0.0926929	0.0557077	0.0416193	0.00729349	0.0253519	0.00523324	0.0223375	4.531607
28620	-568.6278	-598.8906	30.26276	0.540986	0.0572948	0.0557832	0.0423664	0.082635	0.129544	0.11094	0.0611038	0.226594	0.0659686	0.0915135	0.00169632	0.0094064	0.0420071	0.0426193	0.00555042	0.0491586	0.00114252	0.0624106	0.0632449	0.0384955	0.0509641	0.421081	0.13742	0.0568329	0.0224535	0.0363927	0.00184223	0.0743724	0.505079	1.36391	0.170075	0.421484	0.763728	1.30937	2.37257	5.87976	1.280928	0.2722915	0.209537	0.0221916	0.0216062	0.0164095	0.0320065	0.0501755	0.0429696	0.023667	0.0877653	0.0255512	0.0354454	0.000657024	0.00364332	0.0162703	0.0165075	0.00214981	0.0190403	0.000442527	0.0241731	0.0244962	0.0149102	0.0197396	0.163095	0.053226	0.0220127	0.00869676	0.0140958	0.000713538	0.0288062	2.581819
28656	-569.8968	-596.8412	26.94445	1.22876	0.17385	0.0111167	0.0215787	0.307	0.0986659	0.32162	0.218617	0.387852	0.161165	0.17994	0.0264114	0.0250525	0.0192744	0.0506391	0.0290313	0.0971345	0.00738203	0.0709833	0.0901595	0.132074	0.183317	0.526207	0.042833	0.0295192	0.161353	0.211373	0.095141	0.165726	0.391244	1.44761	0.507067	0.718058	0.90183	1.10886	1.39264	1.97212	0.4910443	0.1987268	0.242179	0.0342644	0.00219101	0.00425299	0.0605072	0.0194463	0.0633888	0.0430876	0.0764424	0.0317644	0.0354647	0.00520547	0.00493765	0.00379883	0.00998057	0.00572184	0.0191444	0.00145494	0.0139902	0.0177697	0.0260306	0.0361303	0.103711	0.00844205	0.00581799	0.0318013	0.0416599	0.0187515	0.0326632	5.073773
28692	-566.8642	-598.2581	31.39398	0.339022	0.0727143	0.0140714	0.0731508	0.068473	0.0328848	0.12766	0.077603	0.269869	0.0955804	0.069915	0.00835059	0.00906456	0.0264098	0.0175981	0.0115916	0.00215903	0.0238714	0.0245249	0.0182836	0.152967	0.0121054	0.257343	0.0197422	0.0017275	0.0778668	0.0342899	0.00708476	0.0372877	0.394848	1.44497	0.171074	0.42269	0.764409	1.3082	2.3658	5.84542	1.276692	0.2009247	0.170946	0.0366649	0.00709525	0.036885	0.0345263	0.0165816	0.0643706	0.03913	0.136077	0.0481947	0.0352534	0.00421064	0.00457065	0.0133167	0.00887351	0.00584487	0.00108865	0.0120367	0.0123662	0.00921919	0.0771309	0.00610394	0.129761	0.00995464	0.000871063	0.039263	0.0172901	0.00357237	0.0188017	1.983212
28728	-570.0842	-599.3981	29.31387	0.56989	0.0953043	0.0139878	0.145324	0.00728457	0.178461	0.299679	0.13365	0.359549	0.11331	0.154802	0.0123683	0.0243731	0.0625754	0.0339108	0.0162798	0.131771	0.0107612	0.104743	0.0162131	0.286993	0.0351792	0.0645102	0.0041161	0.0279376	0.0711781	0.0606438	0.0548557	0.0737776	0.570286	1.31597	0.200872	0.457122	0.783315	1.27663	2.1876	4.9783	1.160589	0.3186463	0.18015	0.0301269	0.00442172	0.0459388	0.00230274	0.0564139	0.0947324	0.0422484	0.113658	0.0358188	0.048935	0.00390976	0.00770465	0.0197809	0.0107196	0.00514624	0.0416546	0.00340174	0.0331104	0.00512515	0.0907221	0.0111206	0.0203925	0.00130115	0.00883143	0.0225003	0.0191703	0.0173406	0.023322	3.16343
28764	-561.6231	-591.6215	29.99838	0.709209	0.00262681	0.126279	0.0491969	0.0429066	0.129389	0.147284	0.139916	0.199105	0.0520594	0.037588	0.023511	0.0196087	0.0411198	0.0125946	0.009517	0.00918977	0.00421675	0.0384338	0.0129557	0.366705	0.0387129	0.0748423	0.0100288	0.00693643	0.137615	0.061589	0.0254788	0.0728332	0.610658	1.28628	0.157106	0.405491	0.754566	1.32526	2.46615	6.36513	1.338281	0.349079	0.272621	0.00100975	0.048542	0.0189113	0.0164934	0.0497374	0.0566163	0.0537838	0.0765362	0.0200117	0.0144489	0.00903766	0.00753762	0.0158065	0.00484136	0.00365834	0.00353256	0.00162092	0.014774	0.00498018	0.140962	0.0148813	0.0287695	0.00385507	0.00266637	0.0528994	0.0236749	0.00979409	0.0279971	2.60145
28800	-564.4663	-593.3761	28.90978	0.34035	0.0981848	0.0660006	0.112763	0.140254	0.172042	0.160209	0.111093	0.320418	0.260169	0.0517278	0.0138481	0.0362955	0.0677738	0.0480242	0.00931812	0.104581	0.110139	0.168068	0.00923688	0.0167773	0.0179083	0.102468	0.0334858	0.00420417	0.114776	0.268482	0.125119	0.494676	0.6323	1.27037	0.351149	0.600254	0.852795	1.17261	1.66596	2.84779	0.7567231	0.3659782	0.0951125	0.0274382	0.0184442	0.0315123	0.0391948	0.0480779	0.0447711	0.0310456	0.0895424	0.0727056	0.0144556	0.00386993	0.010143	0.0189397	0.0134206	0.002604	0.0292257	0.0307789	0.0469675	0.00258129	0.00468851	0.00500455	0.0286353	0.00935778	0.00117488	0.0320746	0.0750287	0.0349652	0.13824	3.578392
28836	-560.8868	-589.2698	28.38306	0.44528	0.134699	0.0814215	0.0719046	0.20847	0.2304	0.255583	0.23256	0.265149	0.137916	0.107278	0.0187173	0.0362179	0.0867042	0.0767782	0.000685902	0.0111456	0.0333363	0.0838619	0.0135855	0.129653	0.0827658	0.223487	0.040631	0.0253473	0.211776	0.549629	0.0192348	0.199607	0.638989	1.26545	0.489457	0.705786	0.896992	1.11484	1.41686	2.04308	0.5166035	0.3712873	0.110937	0.0335587	0.0202853	0.0179142	0.0519379	0.0574017	0.0636756	0.0579397	0.066059	0.0343602	0.0267272	0.0046632	0.00902328	0.0216014	0.0191284	0.000170885	0.0027768	0.00830537	0.0208933	0.00338468	0.0323017	0.0206202	0.0556793	0.0101228	0.006315	0.0527616	0.136934	0.00479214	0.0497298	4.013825
28872	-558.6074	-586.0894	27.48205	0.675259	0.0863574	0.152164	0.0502917	0.106028	0.248477	0.413156	0.337403	0.441417	0.2166	0.13491	0.00789768	0.0425306	0.0738751	0.0250653	0.00796201	0.108014	0.0498499	0.225545	0.0161495	0.23236	0.113491	0.0340438	0.0435253	0.0169701	0.0767943	0.274197	0.0506854	0.435147	0.493387	1.37251	0.535845	0.737652	0.909436	1.09958	1.35565	1.86621	0.45113	0.2643218	0.143789	0.0183889	0.0324016	0.0107091	0.0225776	0.0529107	0.0879773	0.0718466	0.0939952	0.0461228	0.0287277	0.00168173	0.00905646	0.0157309	0.00533739	0.00169543	0.0230005	0.010615	0.0480274	0.00343888	0.0494787	0.0241667	0.00724927	0.00926826	0.00361361	0.0163525	0.0583874	0.0107929	0.09266	4.696166
28908	-569.2749	-599.0386	29.76372	0.0968318	0.114777	0.104041	0.0545572	0.105372	0.0292114	0.198016	0.176054	0.18999	0.130329	0.0859138	0.0634733	0.0317592	0.0138645	0.0154131	0.00151117	0.00915594	0.233306	0.0803048	0.263059	0.27185	0.459999	0.0550205	0.085246	0.0574011	0.00331552	0.129775	0.0290121	0.0233773	0.524636	1.34953	0.29882	0.554825	0.832111	1.20176	1.80237	3.3465	0.8734052	0.2858486	0.0311162	0.0368829	0.0334329	0.0175316	0.0338605	0.00938687	0.0636311	0.0565738	0.061052	0.0418803	0.0276078	0.0203967	0.0102056	0.00445526	0.0049529	0.000485603	0.0029422	0.0749713	0.0258054	0.0845322	0.0873571	0.147818	0.0176805	0.0273932	0.0184455	0.00106542	0.0417022	0.00932285	0.00751213	3.111937
28944	-572.1751	-601.6512	29.47617	0.543431	0.0950443	0.0847724	0.0231058	0.113621	0.0124978	0.230054	0.129258	0.131985	0.282813	0.0476964	0.00532408	0.0963296	0.017114	0.0250298	0.0377324	0.0126047	0.0744795	0.0343372	0.373838	0.244649	0.146356	0.00885419	0.0951461	0.102265	0.0813146	0.0615599	0.00749019	0.0187778	0.575241	1.31232	0.239378	0.497941	0.804498	1.24301	2.00827	4.17749	1.03378	0.3223077	0.173206	0.0302932	0.0270193	0.00736445	0.036214	0.00398338	0.0733245	0.0411981	0.0420671	0.0901403	0.0152021	0.00169693	0.0307029	0.0054547	0.00797769	0.0120263	0.00401747	0.0237386	0.0109442	0.119152	0.0779764	0.0466475	0.00282207	0.0303257	0.0325945	0.0259172	0.0196208	0.00238732	0.005985	3.137481
28980	-560.4717	-588.2392	27.76752	0.446652	0.0902029	0.115884	0.0403162	0.203271	0.131672	0.417004	0.0856734	0.141846	0.184167	0.121192	0.00718795	0.0129386	0.0367828	0.0671468	0.00566286	0.30802	0.0600015	0.0173782	0.107825	0.0460067	0.245583	0.508409	0.0334777	0.286239	0.0512207	0.72365	0.189686	0.0625542	0.514857	1.35672	0.950006	0.975298	0.992227	1.00783	1.02533	1.05262	0.03708383	0.279034	0.0940786	0.0189995	0.0244088	0.00849182	0.042815	0.027734	0.0878338	0.0180454	0.0298772	0.0387913	0.0255268	0.001514	0.00272527	0.00774757	0.0141432	0.00119277	0.0648783	0.0126381	0.00366038	0.0227112	0.00969042	0.0517272	0.107086	0.00705142	0.0602906	0.0107886	0.152423	0.0399538	0.0131758	4.747651
29016	-567.7003	-595.8466	28.14633	0.482865	0.165563	0.0769084	0.0479554	0.0727435	0.478195	0.143266	0.207677	0.16913	0.02668	0.0916822	0.0222464	0.0146176	0.0596148	0.0492487	0.00573572	0.265846	0.0358079	0.0204044	0.19584	0.134186	0.192853	0.251422	0.0127795	0.194633	0.0251787	0.441837	0.226975	0.156777	0.612736	1.28475	0.618213	0.790929	0.929439	1.07592	1.26434	1.61757	0.3477399	0.3506833	0.113119	0.0387856	0.018017	0.0112343	0.0170413	0.112025	0.0335622	0.0486514	0.0396213	0.0062502	0.021478	0.00521156	0.00342439	0.0139657	0.0115373	0.00134368	0.0622784	0.00838855	0.00478004	0.0458784	0.031435	0.0451788	0.0588995	0.00299378	0.0455957	0.00589848	0.103507	0.0531722	0.0367274	4.268667
